source_path,target_path,status_code,is_redirect,is_available
/charts/avatime.xls,/charts/avatime.xls,200,false,true
/charts/ayacuchoquechua.xls,/charts/ayacuchoquechua.xls,200,false,true
/charts/ayizo.xls,/charts/ayizo.xls,200,false,true
/charts/avestan.xls,/charts/avestan.xls,200,false,true
/charts/awakatek.xls,/charts/awakatek.xls,200,false,true
/charts/ayoreo.xlsx,/charts/ayoreo.xlsx,200,false,true
/charts/auvergnat.xls,/charts/auvergnat.xls,200,false,true
/charts/azeri.xls,/charts/azeri.xls,200,false,true
/charts/aymara.xls,/charts/aymara.xls,200,false,true
/charts/babine.xls,/charts/babine.xls,200,false,true
/charts/bade.xls,/charts/bade.xls,200,false,true
/charts/baduy.xlsx,/charts/baduy.xlsx,200,false,true
/charts/bagri.xls,/charts/bagri.xls,200,false,true
/charts/badaga.xls,/charts/badaga.xls,200,false,true
/charts/bagvalal.xls,/charts/bagvalal.xls,200,false,true
/charts/bajaw.xls,/charts/bajaw.xls,200,false,true
/charts/bahing.xls,/charts/bahing.xls,200,false,true
/charts/bafaw-balong.xlsx,/charts/bafaw-balong.xlsx,200,false,true
/charts/aynu.xls,/charts/aynu.xls,200,false,true
/charts/bai.xls,/charts/bai.xls,200,false,true
/charts/bahnar.xlsx,/charts/bahnar.xlsx,200,false,true
/charts/awadhi.xls,/charts/awadhi.xls,200,false,true
/charts/baka.xls,/charts/baka.xls,200,false,true
/charts/bakairi.xls,/charts/bakairi.xls,200,false,true
/charts/avar.xls,/charts/avar.xls,200,false,true
/charts/bakati.xlsx,/charts/bakati.xlsx,200,false,true
/charts/balangao.xls,/charts/balangao.xls,200,false,true
/charts/balantaganja.xls,/charts/balantaganja.xls,200,false,true
/charts/bafanji.xls,/charts/bafanji.xls,200,false,true
/charts/bambalang.xlsx,/charts/bambalang.xlsx,200,false,true
/charts/balantak.xls,/charts/balantak.xls,200,false,true
/charts/bambara.xls,/charts/bambara.xls,200,false,true
/charts/bambassi.xls,/charts/bambassi.xls,200,false,true
/charts/bambam.xls,/charts/bambam.xls,200,false,true
/charts/baltib.xls,/charts/baltib.xls,200,false,true
/charts/baltia.xls,/charts/baltia.xls,200,false,true
/charts/bagirmi.xlsx,/charts/bagirmi.xlsx,200,false,true
/charts/bamum.xls,/charts/bamum.xls,200,false,true
/charts/bana.xlsx,/charts/bana.xlsx,200,false,true
/charts/bandial.xls,/charts/bandial.xls,200,false,true
/charts/balti.xls,/charts/balti.xls,200,false,true
/charts/balinese.xls,/charts/balinese.xls,200,false,true
/charts/bangi.xls,/charts/bangi.xls,200,false,true
/charts/baniwa.xls,/charts/baniwa.xls,200,false,true
/charts/banggai.xlsx,/charts/banggai.xlsx,200,false,true
/charts/bantik.xls,/charts/bantik.xls,200,false,true
/charts/babatana.xls,/charts/babatana.xls,200,false,true
