absolute_url_path,base_path,fragment,sources.label,sources.source
/writing/lamalama.htm,/writing/lamalama.htm,,Lamalama_using_Latin / Roman,langalphMap.json
/writing/lambadi.htm,/writing/lambadi.htm,,Lambadi,language.csv
/writing/lambadi.htm,/writing/lambadi.htm,,Lambadi_using_Devanagari,langalphMap.json
/writing/lambadi.htm,/writing/lambadi.htm,,Lambadi_using_Kannada,langalphMap.json
/writing/lambadi.htm,/writing/lambadi.htm,,Lambadi_using_Telugu,langalphMap.json
/writing/lambya.htm,/writing/lambya.htm,,Lambya,language.csv
/writing/lambya.htm,/writing/lambya.htm,,Lambya_using_Latin / Roman,langalphMap.json
/writing/lampung.htm,/writing/lampung.htm,,Lampung,language.csv
/writing/lampung.htm,/writing/lampung.htm,,Lampung_using_Latin / Roman,langalphMap.json
/writing/lampungscript.htm,/writing/lampungscript.htm,,Lampung,writing.csv
/writing/langgo.htm,/writing/langgo.htm,,Lango (South Sudan),language.csv
/writing/langgo.htm,/writing/langgo.htm,,Lango (South Sudan)_using_Latin / Roman,langalphMap.json
/writing/lango.htm,/writing/lango.htm,,Lango (Uganda),language.csv
/writing/lango.htm,/writing/lango.htm,,Lango (Uganda)_using_Latin / Roman,langalphMap.json
/writing/languedocien.htm,/writing/languedocien.htm,,Occitan (Languedocien),language.csv
/writing/languedocien.htm,/writing/languedocien.htm,,Occitan (Languedocien)_using_Latin / Roman,langalphMap.json
/writing/lanna.htm,/writing/lanna.htm,,Lanna,language.csv
/writing/lanna.htm,/writing/lanna.htm,,Lanna,writing.csv
/writing/lanna.htm,/writing/lanna.htm,,Lanna,langalphSingle.csv
/writing/lao.htm,/writing/lao.htm,,Lao,language.csv
/writing/lao.htm,/writing/lao.htm,,Lao,writing.csv
/writing/lao.htm,/writing/lao.htm,,Lao_for_0_languages,langalphMap.json
/writing/lashi.htm,/writing/lashi.htm,,Lashi,language.csv
/writing/lashi.htm,/writing/lashi.htm,,Lashi_using_Latin / Roman,langalphMap.json
/writing/latgalian.htm,/writing/latgalian.htm,,Latgalian,language.csv
/writing/latgalian.htm,/writing/latgalian.htm,,Latgalian_using_Latin / Roman,langalphMap.json
/writing/latin.htm,/writing/latin.htm,archaic,Archaic Latin,writing.csv
/writing/latin.htm,/writing/latin.htm,,Latin,writing.csv
/writing/latin.htm,/writing/latin.htm,,Latin / Roman_for_1771_languages,langalphMap.json
/writing/latin2.htm,/writing/latin2.htm,,Latin,language.csv
/writing/latin2.htm,/writing/latin2.htm,,Latin_using_Ogham,langalphMap.json
/writing/latin2.htm,/writing/latin2.htm,,Latin_using_Latin / Roman,langalphMap.json
/writing/latvian.htm,/writing/latvian.htm,,Latvian,language.csv
/writing/latvian.htm,/writing/latvian.htm,,Latvian_using_Latin / Roman,langalphMap.json
/writing/lau.htm,/writing/lau.htm,,Lau,language.csv
/writing/lau.htm,/writing/lau.htm,,Lau_using_Latin / Roman,langalphMap.json
/writing/lavukaleve.htm,/writing/lavukaleve.htm,,Lavukaleve,language.csv
/writing/lavukaleve.htm,/writing/lavukaleve.htm,,Lavukaleve_using_Latin / Roman,langalphMap.json
/writing/lawangan.htm,/writing/lawangan.htm,,Lawangan,language.csv
/writing/lawangan.htm,/writing/lawangan.htm,,Lawangan_using_Latin / Roman,langalphMap.json
/writing/laz.htm,/writing/laz.htm,,Laz,language.csv
/writing/laz.htm,/writing/laz.htm,,Laz_using_Georgian (Mkhedruli),langalphMap.json
/writing/lebanese.htm,/writing/lebanese.htm,,Arabic (Lebanese),language.csv
/writing/lebanese.htm,/writing/lebanese.htm,,Arabic (Lebanese)_using_Arabic,langalphMap.json
/writing/ledokaili.htm,/writing/ledokaili.htm,,Ledo Kaili,language.csv
/writing/ledokaili.htm,/writing/ledokaili.htm,,Ledo Kaili_using_Latin / Roman,langalphMap.json
/writing/lega.htm,/writing/lega.htm,,Lega,language.csv
/writing/lega.htm,/writing/lega.htm,,Lega_using_Latin / Roman,langalphMap.json
/writing/lehali.htm,/writing/lehali.htm,,Lehali,language.csv
/writing/lehali.htm,/writing/lehali.htm,,Lehali_using_Latin / Roman,langalphMap.json
/writing/leke.htm,/writing/leke.htm,,Leke,writing.csv
/writing/lele.htm,/writing/lele.htm,,Lele,language.csv
/writing/lele.htm,/writing/lele.htm,,Lele_using_Latin / Roman,langalphMap.json
/writing/lenakel.htm,/writing/lenakel.htm,,Lenakel,language.csv
/writing/lenakel.htm,/writing/lenakel.htm,,Lenakel_using_Latin / Roman,langalphMap.json
/writing/lengo.htm,/writing/lengo.htm,,Lengo,language.csv
/writing/lengo.htm,/writing/lengo.htm,,Lengo_using_Latin / Roman,langalphMap.json
/writing/lengola.htm,/writing/lengola.htm,,Lengola,language.csv
/writing/lengola.htm,/writing/lengola.htm,,Lengola_using_Latin / Roman,langalphMap.json
/writing/lepcha.htm,/writing/lepcha.htm,,Lepcha,language.csv
/writing/lepcha.htm,/writing/lepcha.htm,,Lepcha,writing.csv
/writing/lepcha.htm,/writing/lepcha.htm,,Lepcha,langalphSingle.csv
/writing/lepontic.htm,/writing/lepontic.htm,,Lepontic,language.csv
/writing/lepontic.htm,/writing/lepontic.htm,,Lepontic,writing.csv
/writing/lewo.htm,/writing/lewo.htm,,Lewo,language.csv
/writing/lewo.htm,/writing/lewo.htm,,Lewo_using_Latin / Roman,langalphMap.json
/writing/lezgi.htm,/writing/lezgi.htm,,Lezgi,language.csv
/writing/lezgi.htm,/writing/lezgi.htm,,Lezgi_using_Arabic,langalphMap.json
/writing/lezgi.htm,/writing/lezgi.htm,,Lezgi_using_Cyrillic,langalphMap.json
/writing/lezgi.htm,/writing/lezgi.htm,,Lezgi_using_Latin / Roman,langalphMap.json
/writing/lfn.htm,/writing/lfn.htm,,Lingua Franca Nova,language.csv
/writing/lfn.htm,/writing/lfn.htm,,Lingua Franca Nova_using_Cyrillic,langalphMap.json
/writing/lfn.htm,/writing/lfn.htm,,Lingua Franca Nova_using_Latin / Roman,langalphMap.json
/writing/lhaovo.htm,/writing/lhaovo.htm,,Lhao Vo,language.csv
/writing/lhaovo.htm,/writing/lhaovo.htm,,Lhao Vo_using_Latin / Roman,langalphMap.json
/writing/lhomi.htm,/writing/lhomi.htm,,Lhomi,language.csv
/writing/lhomi.htm,/writing/lhomi.htm,,Lhomi_using_Devanagari,langalphMap.json
/writing/lhowa.htm,/writing/lhowa.htm,,Lhowa,language.csv
/writing/lhowa.htm,/writing/lhowa.htm,,Lhowa_using_Devanagari,langalphMap.json
/writing/ligurian.htm,/writing/ligurian.htm,,Ligurian,language.csv
/writing/ligurian.htm,/writing/ligurian.htm,,Ligurian_using_Latin / Roman,langalphMap.json
/writing/likpe.htm,/writing/likpe.htm,,Likpe,language.csv
/writing/likpe.htm,/writing/likpe.htm,,Likpe_using_Latin / Roman,langalphMap.json
/writing/lillooet.htm,/writing/lillooet.htm,,Lillooet,language.csv
/writing/lillooet.htm,/writing/lillooet.htm,,Lillooet_using_Latin / Roman,langalphMap.json
/writing/limba.htm,/writing/limba.htm,,Limba,language.csv
/writing/limba.htm,/writing/limba.htm,,Limba_using_Latin / Roman,langalphMap.json
/writing/limbu.htm,/writing/limbu.htm,,Limbu,language.csv
/writing/limbu.htm,/writing/limbu.htm,,Limbu,writing.csv
/writing/limbu.htm,/writing/limbu.htm,,Limbu,langalphSingle.csv
/writing/limbu.htm,/writing/limbu.htm,,Limbu_using_Devanagari,langalphMap.json
/writing/limbum.htm,/writing/limbum.htm,,Limbum,language.csv
/writing/limbum.htm,/writing/limbum.htm,,Limbum_using_Latin / Roman,langalphMap.json
/writing/limburgish.htm,/writing/limburgish.htm,,Limburgish,language.csv
/writing/limburgish.htm,/writing/limburgish.htm,,Limburgish_using_Latin / Roman,langalphMap.json
/writing/limousin.htm,/writing/limousin.htm,,Occitan (Limousin),language.csv
/writing/limousin.htm,/writing/limousin.htm,,Occitan (Limousin)_using_Latin / Roman,langalphMap.json
/writing/lineara.htm,/writing/lineara.htm,,Linear A,writing.csv
/writing/lineara.htm,/writing/lineara.htm,,Linear A,langalphSingle.csv
/writing/linearb.htm,/writing/linearb.htm,,Linear B,writing.csv
/writing/linearb.htm,/writing/linearb.htm,,Linear B,langalphSingle.csv
/writing/lingala.htm,/writing/lingala.htm,,Lingala,language.csv
/writing/lingala.htm,/writing/lingala.htm,,Lingala_using_Latin / Roman,langalphMap.json
/writing/lio.htm,/writing/lio.htm,,Lio,language.csv
/writing/lio.htm,/writing/lio.htm,,Lio_using_Latin / Roman,langalphMap.json
/writing/lipanapache.htm,/writing/lipanapache.htm,,Lipan Apache,language.csv
/writing/lipanapache.htm,/writing/lipanapache.htm,,Lipan Apache_using_Latin / Roman,langalphMap.json
/writing/lipo.htm,/writing/lipo.htm,,Lipo,language.csv
/writing/lipo.htm,/writing/lipo.htm,,Lipo_using_Pollard,langalphMap.json
/writing/liqwala.htm,/writing/liqwala.htm,,Liqʼwala,language.csv
/writing/liqwala.htm,/writing/liqwala.htm,,Liqʼwala_using_Latin / Roman,langalphMap.json
/writing/lisu.htm,/writing/lisu.htm,,Lisu,language.csv
/writing/lisu.htm,/writing/lisu.htm,,Lisu_using_Pollard,langalphMap.json
/writing/lithuanian.htm,/writing/lithuanian.htm,,Lithuanian,language.csv
/writing/lithuanian.htm,/writing/lithuanian.htm,,Lithuanian_using_Cyrillic,langalphMap.json
/writing/lithuanian.htm,/writing/lithuanian.htm,,Lithuanian_using_Latin / Roman,langalphMap.json
/writing/livonian.htm,/writing/livonian.htm,,Livonian,language.csv
/writing/livonian.htm,/writing/livonian.htm,,Livonian_using_Latin / Roman,langalphMap.json
/writing/livvikarelian.htm,/writing/livvikarelian.htm,,Livvi-Karelian,language.csv
/writing/livvikarelian.htm,/writing/livvikarelian.htm,,Livvi-Karelian_using_Latin / Roman,langalphMap.json
/writing/llanito.htm,/writing/llanito.htm,,Llanito,language.csv
/writing/llanito.htm,/writing/llanito.htm,,Llanito_using_Latin / Roman,langalphMap.json
/writing/logba.htm,/writing/logba.htm,,Logba,language.csv
/writing/logba.htm,/writing/logba.htm,,Logba_using_Latin / Roman,langalphMap.json
/writing/lojban.htm,/writing/lojban.htm,,Lojban,language.csv
/writing/lojban.htm,/writing/lojban.htm,,Lojban_using_Latin / Roman,langalphMap.json
/writing/lokoya.htm,/writing/lokoya.htm,,Lokoya,language.csv
/writing/lokoya.htm,/writing/lokoya.htm,,Lokoya_using_Latin / Roman,langalphMap.json
/writing/lolopo.htm,/writing/lolopo.htm,,Lolopo,language.csv
/writing/lolopo.htm,/writing/lolopo.htm,,Lolopo_using_Latin / Roman,langalphMap.json
/writing/loma.htm,/writing/loma.htm,,Loma,language.csv
/writing/loma.htm,/writing/loma.htm,,Loma,langalphSingle.csv
/writing/lomasyllabary.htm,/writing/lomasyllabary.htm,,Loma,writing.csv
/writing/lombard.htm,/writing/lombard.htm,,Lombard,language.csv
/writing/lombard.htm,/writing/lombard.htm,,Lombard_using_Latin / Roman,langalphMap.json
/writing/lomwe.htm,/writing/lomwe.htm,,Lomwe,language.csv
/writing/lomwe.htm,/writing/lomwe.htm,,Lomwe_using_Latin / Roman,langalphMap.json
/writing/longgu.htm,/writing/longgu.htm,,Longgu,language.csv
/writing/longgu.htm,/writing/longgu.htm,,Longgu_using_Latin / Roman,langalphMap.json
/writing/lontara.htm,/writing/lontara.htm,,Lontara/Makasar,writing.csv
/writing/lontara.htm,/writing/lontara.htm,,Lontara_for_3_languages,langalphMap.json
/writing/lop.htm,/writing/lop.htm,,Lop,language.csv
/writing/lop.htm,/writing/lop.htm,,Lop_using_Arabic,langalphMap.json
/writing/lop.htm,/writing/lop.htm,,Lop_using_Latin / Roman,langalphMap.json
/writing/lopit.htm,/writing/lopit.htm,,Lopit,language.csv
/writing/lopit.htm,/writing/lopit.htm,,Lopit_using_Latin / Roman,langalphMap.json
/writing/lorrain.htm,/writing/lorrain.htm,,Lorrain,language.csv
/writing/lorrain.htm,/writing/lorrain.htm,,Lorrain_using_Latin / Roman,langalphMap.json
/writing/lota.htm,/writing/lota.htm,,Lota Ende,writing.csv
/writing/lote.htm,/writing/lote.htm,,Lote,language.csv
/writing/lote.htm,/writing/lote.htm,,Lote_using_Latin / Roman,langalphMap.json
/writing/lotoga.htm,/writing/lotoga.htm,,Lo-Toga,language.csv
/writing/lotoga.htm,/writing/lotoga.htm,,Lo-Toga_using_Latin / Roman,langalphMap.json
/writing/lotuko.htm,/writing/lotuko.htm,,Lotuko,language.csv
/writing/lotuko.htm,/writing/lotuko.htm,,Lotuko_using_Latin / Roman,langalphMap.json
/writing/loup.htm,/writing/loup.htm,,Loup,language.csv
/writing/loup.htm,/writing/loup.htm,,Loup_using_Latin / Roman,langalphMap.json
/writing/lovari.htm,/writing/lovari.htm,,Lovari,language.csv
/writing/lovari.htm,/writing/lovari.htm,,Lovari_using_Latin / Roman,langalphMap.json
/writing/lowertanana.htm,/writing/lowertanana.htm,,Lower Tanana_using_Latin / Roman,langalphMap.json
/writing/lowgerman.htm,/writing/lowgerman.htm,,Low German,language.csv
/writing/lowgerman.htm,/writing/lowgerman.htm,,Low German_using_Latin / Roman,langalphMap.json
/writing/loyop.htm,/writing/loyop.htm,,Löyöp,language.csv
/writing/loyop.htm,/writing/loyop.htm,,Löyöp_using_Latin / Roman,langalphMap.json
/writing/lozi.htm,/writing/lozi.htm,,Lozi,language.csv
/writing/lozi.htm,/writing/lozi.htm,,Lozi_using_Latin / Roman,langalphMap.json
/writing/lsf.htm,/writing/lsf.htm,,Latino sine Flexione,language.csv
/writing/lsf.htm,/writing/lsf.htm,,Latino sine Flexione_using_Latin / Roman,langalphMap.json
/writing/luang.htm,/writing/luang.htm,,Luang_using_Latin / Roman,langalphMap.json
/writing/lubakatanga.htm,/writing/lubakatanga.htm,,Luba-Katanga,language.csv
/writing/lubakatanga.htm,/writing/lubakatanga.htm,,Luba-Katanga_using_Latin / Roman,langalphMap.json
/writing/luchazi.htm,/writing/luchazi.htm,,Luchazi,language.csv
/writing/luchazi.htm,/writing/luchazi.htm,,Luchazi_using_Latin / Roman,langalphMap.json
/writing/ludic.htm,/writing/ludic.htm,,Ludic,language.csv
/writing/ludic.htm,/writing/ludic.htm,,Ludic_using_Cyrillic,langalphMap.json
/writing/ludic.htm,/writing/ludic.htm,,Ludic_using_Latin / Roman,langalphMap.json
/writing/lugbara.htm,/writing/lugbara.htm,,Lugbara,language.csv
/writing/lugbara.htm,/writing/lugbara.htm,,Lugbara_using_Latin / Roman,langalphMap.json
/writing/lulesami.htm,/writing/lulesami.htm,,Sámi (Lule),language.csv
/writing/lulesami.htm,/writing/lulesami.htm,,Lule Sámi_using_Latin / Roman,langalphMap.json
/writing/lumun.htm,/writing/lumun.htm,,Lumun,language.csv
/writing/lumun.htm,/writing/lumun.htm,,Lumun_using_Latin / Roman,langalphMap.json
/writing/lunbawang.htm,/writing/lunbawang.htm,,Lun Bawang,language.csv
/writing/lunbawang.htm,/writing/lunbawang.htm,,Lun Bawang_using_Latin / Roman,langalphMap.json
/writing/lunda.htm,/writing/lunda.htm,,Lunda,language.csv
/writing/lunda.htm,/writing/lunda.htm,,Lunda_using_Latin / Roman,langalphMap.json
/writing/luo.htm,/writing/luo.htm,,Luo Lakeside Script,writing.csv
/writing/luobohemiao.htm,/writing/luobohemiao.htm,,Luobohe Miao,language.csv
/writing/luobohemiao.htm,/writing/luobohemiao.htm,,Luobohe Miao_using_Latin / Roman,langalphMap.json
/writing/luri.htm,/writing/luri.htm,,Luri,language.csv
/writing/luri.htm,/writing/luri.htm,,Luri_using_Arabic,langalphMap.json
/writing/luseno.htm,/writing/luseno.htm,,Luiseño,language.csv
/writing/luseno.htm,/writing/luseno.htm,,Luiseño_using_Latin / Roman,langalphMap.json
/writing/lushootseed.htm,/writing/lushootseed.htm,,Lushootseed,language.csv
/writing/lushootseed.htm,/writing/lushootseed.htm,,Lushootseed_using_Latin / Roman,langalphMap.json
/writing/luvale.htm,/writing/luvale.htm,,Luvale,language.csv
/writing/luvale.htm,/writing/luvale.htm,,Luvale_using_Latin / Roman,langalphMap.json
/writing/luwian.htm,/writing/luwian.htm,,Luwian,language.csv
/writing/luwian.htm,/writing/luwian.htm,,Luwian,writing.csv
/writing/luwian.htm,/writing/luwian.htm,,Luwian,langalphSingle.csv
/writing/luxembourgish.htm,/writing/luxembourgish.htm,,Luxembourgish,language.csv
/writing/luxembourgish.htm,/writing/luxembourgish.htm,,Luxembourgish_using_Latin / Roman,langalphMap.json
/writing/luyana.htm,/writing/luyana.htm,,Luyana,language.csv
/writing/luyana.htm,/writing/luyana.htm,,Luyana_using_Latin / Roman,langalphMap.json
/writing/lycian.php,/writing/lycian.php,,Lycian,language.csv
/writing/lycian.php,/writing/lycian.php,,Lycian,writing.csv
/writing/lycian.php,/writing/lycian.php,,Lycian,langalphSingle.csv
/writing/lydian.php,/writing/lydian.php,,Lydian,language.csv
/writing/lydian.php,/writing/lydian.php,,Lydian,writing.csv
/writing/lydian.php,/writing/lydian.php,,Lydian,langalphSingle.csv
/writing/maanyan.htm,/writing/maanyan.htm,,Maʼanyan,language.csv
/writing/maanyan.htm,/writing/maanyan.htm,,Maʼanyan_using_Latin / Roman,langalphMap.json
/writing/maasai.htm,/writing/maasai.htm,,Maasai,language.csv
/writing/maasai.htm,/writing/maasai.htm,,Maasai_using_Latin / Roman,langalphMap.json
/writing/maaymaay.htm,/writing/maaymaay.htm,,Maay Maay,language.csv
/writing/maaymaay.htm,/writing/maaymaay.htm,,Maay Maay_using_Latin / Roman,langalphMap.json
/writing/maba.htm,/writing/maba.htm,,Maba,language.csv
/writing/maba.htm,/writing/maba.htm,,Maba_using_Arabic,langalphMap.json
/writing/maba.htm,/writing/maba.htm,,Maba_using_Latin / Roman,langalphMap.json
/writing/macedonian.htm,/writing/macedonian.htm,,Macedonian,language.csv
/writing/macedonian.htm,/writing/macedonian.htm,,Macedonian_using_Cyrillic,langalphMap.json
/writing/machiguenga.htm,/writing/machiguenga.htm,,Machiguenga,language.csv
/writing/machiguenga.htm,/writing/machiguenga.htm,,Machiguenga_using_Latin / Roman,langalphMap.json
/writing/macushi.htm,/writing/macushi.htm,,Macushi,language.csv
/writing/macushi.htm,/writing/macushi.htm,,Macushi_using_Latin / Roman,langalphMap.json
/writing/madi.htm,/writing/madi.htm,,Ma'di,language.csv
/writing/madi.htm,/writing/madi.htm,,Ma'di_using_Latin / Roman,langalphMap.json
/writing/madurese.htm,/writing/madurese.htm,,Madurese,language.csv
/writing/madurese.htm,/writing/madurese.htm,,Madurese_using_Javanese,langalphMap.json
/writing/madurese.htm,/writing/madurese.htm,,Madurese_using_Latin / Roman,langalphMap.json
/writing/magahi.htm,/writing/magahi.htm,,Magahi,language.csv
/writing/magahi.htm,/writing/magahi.htm,,Magahi_using_Devanagari,langalphMap.json
/writing/magar.htm,/writing/magar.htm,,Magar,language.csv
/writing/magar.htm,/writing/magar.htm,,Magar_using_Devanagari,langalphMap.json
/writing/maguindanao.htm,/writing/maguindanao.htm,,Maguindanao,language.csv
/writing/maguindanao.htm,/writing/maguindanao.htm,,Maguindanao_using_Arabic,langalphMap.json
/writing/maguindanao.htm,/writing/maguindanao.htm,,Maguindanao_using_Latin / Roman,langalphMap.json
/writing/mahajani.htm,/writing/mahajani.htm,,Mahajani,writing.csv
/writing/mahasupahari.htm,/writing/mahasupahari.htm,,Mahasu Pahari,language.csv
/writing/mahasupahari.htm,/writing/mahasupahari.htm,,Mahasu Pahari_using_Devanagari,langalphMap.json
/writing/maidu.htm,/writing/maidu.htm,,Northwest Maidu / Konkow_using_Latin / Roman,langalphMap.json
/writing/maithili.htm,/writing/maithili.htm,,Maithili,language.csv
/writing/maithili.htm,/writing/maithili.htm,,Maithili_using_Devanagari,langalphMap.json
/writing/maka.htm,/writing/maka.htm,,Maká,language.csv
/writing/maka.htm,/writing/maka.htm,,Maká_using_Latin / Roman,langalphMap.json
/writing/makaa.htm,/writing/makaa.htm,,Makaa,language.csv
/writing/makaa.htm,/writing/makaa.htm,,Makaa_using_Latin / Roman,langalphMap.json
/writing/makah.htm,/writing/makah.htm,,Makah,language.csv
/writing/makah.htm,/writing/makah.htm,,Makah_using_Latin / Roman,langalphMap.json
/writing/makalero.htm,/writing/makalero.htm,,Makalero,language.csv
/writing/makalero.htm,/writing/makalero.htm,,Makalero_using_Latin / Roman,langalphMap.json
/writing/makassarese.htm,/writing/makassarese.htm,,Makasarese,language.csv
/writing/makassarese.htm,/writing/makassarese.htm,,Makasarese_using_Lontara,langalphMap.json
/writing/makassarese.htm,/writing/makassarese.htm,,Makasarese_using_Latin / Roman,langalphMap.json
/writing/makhuwa.php,/writing/makhuwa.php,,Makhuwa,language.csv
/writing/makhuwa.php,/writing/makhuwa.php,,Makhuwa_using_Latin / Roman,langalphMap.json
/writing/makonde.htm,/writing/makonde.htm,,Makonde,language.csv
/writing/makonde.htm,/writing/makonde.htm,,Makonde_using_Latin / Roman,langalphMap.json
/writing/makurap.htm,/writing/makurap.htm,,Makurap,language.csv
/writing/makurap.htm,/writing/makurap.htm,,Makurap_using_Latin / Roman,langalphMap.json
/writing/malagasy.htm,/writing/malagasy.htm,,Malagasy,language.csv
/writing/malagasy.htm,/writing/malagasy.htm,,Malagasy_using_Latin / Roman,langalphMap.json
/writing/malay.htm,/writing/malay.htm,,Malay,language.csv
/writing/malay.htm,/writing/malay.htm,,Malay_using_Arabic,langalphMap.json
/writing/malay.htm,/writing/malay.htm,,Malay_using_Latin / Roman,langalphMap.json
/writing/malayalam.htm,/writing/malayalam.htm,,Malayalam,language.csv
/writing/malayalam.htm,/writing/malayalam.htm,,Malayalam,writing.csv
/writing/malayalam.htm,/writing/malayalam.htm,,Malayalam_for_4_languages,langalphMap.json
/writing/malayalam.htm,/writing/malayalam.htm,,Malayalam_using_Malayalam,langalphMap.json
/writing/malecitepassamaquoddy.htm,/writing/malecitepassamaquoddy.htm,,Malecite-Passamaquoddy,language.csv
/writing/malecitepassamaquoddy.htm,/writing/malecitepassamaquoddy.htm,,Malecite-Passamaquoddy_using_Latin / Roman,langalphMap.json
/writing/maleku.htm,/writing/maleku.htm,,Maléku,language.csv
/writing/maleku.htm,/writing/maleku.htm,,Maléku_using_Latin / Roman,langalphMap.json
/writing/mali.htm,/writing/mali.htm,,Mali,language.csv
/writing/mali.htm,/writing/mali.htm,,Mali,writing.csv
/writing/maltese.htm,/writing/maltese.htm,,Maltese,language.csv
/writing/maltese.htm,/writing/maltese.htm,,Maltese_using_Latin / Roman,langalphMap.json
/writing/malto.htm,/writing/malto.htm,,Malto,language.csv
/writing/malto.htm,/writing/malto.htm,,Malto_using_Devanagari,langalphMap.json
/writing/malto.htm,/writing/malto.htm,,Malto_using_Latin / Roman,langalphMap.json
/writing/mam.htm,/writing/mam.htm,,Mam,language.csv
/writing/mam.htm,/writing/mam.htm,,Mam_using_Latin / Roman,langalphMap.json
/writing/mamainde.htm,/writing/mamainde.htm,,Mamaindê,language.csv
/writing/mamainde.htm,/writing/mamainde.htm,,Mamaindê_using_Latin / Roman,langalphMap.json
/writing/mamanwa.htm,/writing/mamanwa.htm,,Mamanwa,language.csv
/writing/mamanwa.htm,/writing/mamanwa.htm,,Mamanwa_using_Latin / Roman,langalphMap.json
/writing/mamasa.htm,/writing/mamasa.htm,,Mamasa,language.csv
/writing/mamasa.htm,/writing/mamasa.htm,,Mamasa_using_Latin / Roman,langalphMap.json
/writing/mampruli.htm,/writing/mampruli.htm,,Mampruli,language.csv
/writing/mampruli.htm,/writing/mampruli.htm,,Mampruli_using_Latin / Roman,langalphMap.json
/writing/manadomalay.htm,/writing/manadomalay.htm,,Manado Malay,language.csv
/writing/manadomalay.htm,/writing/manadomalay.htm,,Manado Malay_using_Latin / Roman,langalphMap.json
/writing/manam.htm,/writing/manam.htm,,Manam,language.csv
/writing/manam.htm,/writing/manam.htm,,Manam_using_Latin / Roman,langalphMap.json
/writing/manchu.htm,/writing/manchu.htm,,Manchu,language.csv
/writing/manchu.htm,/writing/manchu.htm,,Manchu,writing.csv
/writing/manchu.htm,/writing/manchu.htm,,Manchu_for_3_languages,langalphMap.json
/writing/manchu.htm,/writing/manchu.htm,,Manchu_using_Manchu,langalphMap.json
/writing/mandaic.htm,/writing/mandaic.htm,,Mandaic,language.csv
/writing/mandaic.htm,/writing/mandaic.htm,,Mandaic,writing.csv
/writing/mandaic.htm,/writing/mandaic.htm,,Mandaic,langalphSingle.csv
/writing/mandan.htm,/writing/mandan.htm,,Mandan,language.csv
/writing/mandan.htm,/writing/mandan.htm,,Mandan_using_Latin / Roman,langalphMap.json
/writing/mandar.htm,/writing/mandar.htm,,Mandar,language.csv
/writing/mandar.htm,/writing/mandar.htm,,Mandar_using_Lontara,langalphMap.json
/writing/mandar.htm,/writing/mandar.htm,,Mandar_using_Latin / Roman,langalphMap.json
/writing/mandari.htm,/writing/mandari.htm,,Mandari,language.csv
/writing/mandari.htm,/writing/mandari.htm,,Mandari_using_Latin / Roman,langalphMap.json
/writing/mandeali.htm,/writing/mandeali.htm,,Mandeali,language.csv
/writing/mandeali.htm,/writing/mandeali.htm,,Mandeali_using_Devanagari,langalphMap.json
/writing/mandeali.htm,/writing/mandeali.htm,,Mandeali_using_Takri,langalphMap.json
/writing/mandinka.htm,/writing/mandinka.htm,,Mandinka,language.csv
/writing/mandinka.htm,/writing/mandinka.htm,,Mandinka_using_Arabic,langalphMap.json
/writing/mandinka.htm,/writing/mandinka.htm,,Mandinka_using_Latin / Roman,langalphMap.json
/writing/mandombe.htm,/writing/mandombe.htm,,Mandombe,writing.csv
/writing/mangareva.htm,/writing/mangareva.htm,,Mangareva,language.csv
/writing/mangareva.htm,/writing/mangareva.htm,,Mangareva_using_Latin / Roman,langalphMap.json
/writing/manggarainese.htm,/writing/manggarainese.htm,,Manggarainese,language.csv
/writing/manggarainese.htm,/writing/manggarainese.htm,,Manggarainese_using_Latin / Roman,langalphMap.json
/writing/manichaean.php,/writing/manichaean.php,,Manichaean,writing.csv
/writing/manide.htm,/writing/manide.htm,,Manide,language.csv
/writing/manide.htm,/writing/manide.htm,,Manide_using_Latin / Roman,langalphMap.json
/writing/maninka.htm,/writing/maninka.htm,,Maninka,language.csv
/writing/maninka.htm,/writing/maninka.htm,,Maninka_using_Latin / Roman,langalphMap.json
/writing/manipuri.htm,/writing/manipuri.htm,,Manipuri,language.csv
/writing/manipuri.htm,/writing/manipuri.htm,,Manipuri,langalphSingle.csv
/writing/mankanya.htm,/writing/mankanya.htm,,Mankanya,language.csv
/writing/mankanya.htm,/writing/mankanya.htm,,Mankanya_using_Latin / Roman,langalphMap.json
/writing/mano.htm,/writing/mano.htm,,Mano,language.csv
/writing/mano.htm,/writing/mano.htm,,Mano_using_Latin / Roman,langalphMap.json
/writing/mansi.htm,/writing/mansi.htm,,Mansi,language.csv
/writing/mansi.htm,/writing/mansi.htm,,Mansi_using_Cyrillic,langalphMap.json
/writing/manumanaw.htm,/writing/manumanaw.htm,,Karen (Manumanaw),language.csv
/writing/manumanaw.htm,/writing/manumanaw.htm,,Manumanaw Karen_using_Latin / Roman,langalphMap.json
/writing/manx.htm,/writing/manx.htm,,Manx,language.csv
/writing/manx.htm,/writing/manx.htm,,Manx_using_Latin / Roman,langalphMap.json
/writing/mao.htm,/writing/mao.htm,,Mao,language.csv
/writing/mao.htm,/writing/mao.htm,,Mao_using_Latin / Roman,langalphMap.json
/writing/maore.htm,/writing/maore.htm,,Maore,language.csv
/writing/maore.htm,/writing/maore.htm,,Maore_using_Latin / Roman,langalphMap.json
/writing/maori.htm,/writing/maori.htm,,Māori,language.csv
/writing/maori.htm,/writing/maori.htm,,Māori_using_Latin / Roman,langalphMap.json
