base_path,file_exists,fragment,path,sources.label,sources.source
pumi.htm,True,,pumi.htm,Pumi,language.csv
punjabi.htm,True,,punjabi.htm,Punjabi,language.csv
punjabi.htm,True,,punjabi.htm,Gurmukhi,writing.csv
punu.htm,True,,punu.htm,Punu,language.csv
purepecha.htm,True,,purepecha.htm,Purepecha,language.csv
puyuma.htm,True,,puyuma.htm,Puyuma,language.csv
qanjobal.htm,True,,qanjobal.htm,Qʼanjobʼal,language.csv
qashqai.htm,True,,qashqai.htm,Qashqai,language.csv
quapaw.htm,True,,quapaw.htm,Quapaw,language.csv
quechan.htm,True,,quechan.htm,Quechan,language.csv
ambopascoquechua.htm,True,,ambopascoquechua.htm,Quechua (Ambo-Pasco),language.csv
ancashquechua.htm,True,,ancashquechua.htm,Quechua (Ancash),language.csv
cajamarcaquechua.htm,True,,cajamarcaquechua.htm,Quechua (Cajamarca),language.csv
quechua.htm,True,,quechua.htm,Quechua (Classical),language.csv
cuzcoquechua.htm,True,,cuzcoquechua.htm,Quechua (Cuzco),language.csv
huallagaquechua.htm,True,,huallagaquechua.htm,Quechua (Huallaga),language.csv
huayllawancaquechua.htm,True,,huayllawancaquechua.htm,Quechua (Huaylla Wanca),language.csv
santiaguenoquechua.htm,True,,santiaguenoquechua.htm,Quechua (Santiagueño),language.csv
southbolivianquechua.htm,True,,southbolivianquechua.htm,Quechua (South Bolivian),language.csv
quiripi.htm,True,,quiripi.htm,Quiripi,language.csv
rade.htm,True,,rade.htm,Rade,language.csv
raga.htm,True,,raga.htm,Raga,language.csv
rajasthani.htm,True,,rajasthani.htm,Rajasthani,language.csv
rajbanshi.htm,True,,rajbanshi.htm,Rajbanshi,language.csv
rakahanga-manihiki.htm,True,,rakahanga-manihiki.htm,Rakahanga-Manihiki,language.csv
rama.htm,True,,rama.htm,Rama,language.csv
rana.htm,True,,rana.htm,Rana,language.csv
rana.htm,True,,rana.htm,Rana,writing.csv
rangpuri.htm,True,,rangpuri.htm,Rangpuri,language.csv
rapa.htm,True,,rapa.htm,Rapa,language.csv
rapanui.htm,True,,rapanui.htm,Rapa Nui,language.csv
rarotongan.htm,True,,rarotongan.htm,Rarotongan,language.csv
ratahan.htm,True,,ratahan.htm,Ratahan,language.csv
ravula.htm,True,,ravula.htm,Ravula,language.csv
rawang.htm,True,,rawang.htm,Rawang,language.csv
redjang.htm,True,,redjang.htm,Rejang,language.csv
redjang.htm,True,,redjang.htm,Redjang,langalphSingle.csv
rendille.htm,True,,rendille.htm,Rendille,language.csv
rennellese.htm,True,,rennellese.htm,Rennellese,language.csv
reunioncreole.htm,True,,reunioncreole.htm,Réunion Creole,language.csv
rinconada.htm,True,,rinconada.htm,Rinconada Bikol,language.csv
riffian.htm,True,,riffian.htm,Riffian,language.csv
ripuarian.htm,True,,ripuarian.htm,Ripuarian,language.csv
rohingya.htm,True,,rohingya.htm,Rohingya,language.csv
neolatin.htm,True,,neolatin.htm,Romance Neolatino,language.csv
romani.htm,True,,romani.htm,Romani,language.csv
romanian.htm,True,,romanian.htm,Romanian,language.csv
romaniantatar.htm,True,,romaniantatar.htm,Romanian Tatar,language.csv
romanico.htm,True,,romanico.htm,Romániço,language.csv
romansh.htm,True,,romansh.htm,Romansh,language.csv
romblomanon.htm,True,,romblomanon.htm,Romblomanon,language.csv
ronga.htm,True,,ronga.htm,Ronga,language.csv
rongga.htm,True,,rongga.htm,Rongga,language.csv
rongmei.htm,True,,rongmei.htm,Rongmei,language.csv
rotokas.php,True,,rotokas.php,Rotokas,language.csv
rotuman.php,True,,rotuman.php,Rotuman,language.csv
roviana.htm,True,,roviana.htm,Roviana,language.csv
rukai.htm,True,,rukai.htm,Rukai,language.csv
rumsen.htm,True,,rumsen.htm,Rumsen,language.csv
rushani.htm,True,,rushani.htm,Rushani,language.csv
russian.htm,True,,russian.htm,Russian,language.csv
rusyn.htm,True,,rusyn.htm,Rusyn,language.csv
rutul.htm,True,,rutul.htm,Rutul,language.csv
sa.htm,True,,sa.htm,Sa,language.csv
saa.htm,True,,saa.htm,Sa'a,language.csv
saanich.htm,True,,saanich.htm,Saanich,language.csv
saaroa.htm,True,,saaroa.htm,Saaroa,language.csv
sabaean.htm,True,,sabaean.htm,Sabaean,language.csv
sabaean.htm,True,,sabaean.htm,Sabaean,writing.csv
sabaean.htm,True,,sabaean.htm,Sabaean,langalphSingle.csv
sabane.htm,True,,sabane.htm,Sabanê,language.csv
sadri.htm,True,,sadri.htm,Sadri,language.csv
safaliba.htm,True,,safaliba.htm,Safaliba,language.csv
safen.htm,True,,safen.htm,Safen,language.csv
safwa.htm,True,,safwa.htm,Safwa,language.csv
sahaptin.htm,True,,sahaptin.htm,Sahaptin,language.csv
sahaptin.htm,True,,sahaptin.htm,Teino,language.csv
sahaptin.htm,True,,sahaptin.htm,Umatilla,language.csv
sahaptin.htm,True,,sahaptin.htm,Walla Walla,language.csv
saho.htm,True,,saho.htm,Saho,language.csv
saintluciancreole.htm,True,,saintluciancreole.htm,Saint Lucian Creole,language.csv
saisiyat.htm,True,,saisiyat.htm,Saisiyat,language.csv
sakao.htm,True,,sakao.htm,Sakao,language.csv
sakapultek.htm,True,,sakapultek.htm,Sakapultek,language.csv
sakizaya.htm,True,,sakizaya.htm,Sakizaya,language.csv
salar.htm,True,,salar.htm,Salar,language.csv
saliba.htm,True,,saliba.htm,Saliba,language.csv
salish.htm,True,,salish.htm,Salish,language.csv
samaritan.htm,True,,samaritan.htm,Samaritan (Aramaic / Hebrew),language.csv
samaritan.htm,True,,samaritan.htm,Samaritan,writing.csv
samaritan.htm,True,,samaritan.htm,Samaritan,langalphSingle.csv
sambal.htm,True,,sambal.htm,Sambal,language.csv
sambasmalay.htm,True,,sambasmalay.htm,Sambas Malay,language.csv
saami.htm,True,,saami.htm,Sámi,language.csv
akkalasami.htm,True,,akkalasami.htm,Saami (Akkala),language.csv
inarisami.htm,True,,inarisami.htm,Saami (Inari),language.csv
kildinsami.htm,True,,kildinsami.htm,Sámi (Kildin),language.csv
lulesami.htm,True,,lulesami.htm,Sámi (Lule),language.csv
northernsami.htm,True,,northernsami.htm,Sámi (Northern),language.csv
pitesami.htm,True,,pitesami.htm,Sámi (Pite),language.csv
skoltsami.htm,True,,skoltsami.htm,Sámi (Skolt),language.csv
southernsami.htm,True,,southernsami.htm,Sámi (Southern),language.csv
tersami.htm,True,,tersami.htm,Sámi (Ter),language.csv
umesami.htm,True,,umesami.htm,Sámi (Ume),language.csv
samoan.htm,True,,samoan.htm,Samoan,language.csv
samogitian.htm,True,,samogitian.htm,Samogitian,language.csv
itunyosotriqui.htm,True,,itunyosotriqui.htm,San Martín Itunyoso Triqui,language.csv
sandawe.htm,True,,sandawe.htm,Sandawe,language.csv
sangirese.htm,True,,sangirese.htm,Sangirese,language.csv
sanglechi.htm,True,,sanglechi.htm,Sanglechi,language.csv
sango.php,True,,sango.php,Sango,language.csv
sani.htm,True,,sani.htm,Sani,language.csv
sankethi.htm,True,,sankethi.htm,Sankethi,language.csv
sanskrit.htm,True,,sanskrit.htm,Sanskrit,language.csv
sanskrit.htm,True,,sanskrit.htm,Sanskrit_using_Phags-pa,langalphMap.json
sanskrit.htm,True,,sanskrit.htm,Sanskrit_using_Sharda,langalphMap.json
sanskrit.htm,True,,sanskrit.htm,Sanskrit_using_Soyombo,langalphMap.json
santa.htm,True,,santa.htm,Santa / Dongxiang,language.csv
santacruz.htm,True,,santacruz.htm,Santa Cruz,language.csv
santali.htm,True,,santali.htm,Santali,language.csv
santali.htm,True,,santali.htm,Santali,langalphSingle.csv
santodomingotriqui.htm,True,,santodomingotriqui.htm,Santo Domingo del Estero Triqui,language.csv
saraiki.htm,True,,saraiki.htm,Saraiki,language.csv
saramaccan.htm,True,,saramaccan.htm,Saramaccan,language.csv
sardinian.htm,True,,sardinian.htm,Sardinian,language.csv
sarikoli.htm,True,,sarikoli.htm,Sarikoli,language.csv
sarnami.htm,True,,sarnami.htm,Sarnámi Hindustani,language.csv
sasak.htm,True,,sasak.htm,Sasak,language.csv
sasak.htm,True,,sasak.htm,Sasak,writing.csv
sasak.htm,True,,sasak.htm,Sasak,langalphSingle.csv
satawalese.htm,True,,satawalese.htm,Satawalese,language.csv
sauk.htm,True,,sauk.htm,Sauk,language.csv
saurashtra.htm,True,,saurashtra.htm,Saurashtra,language.csv
saurashtra.htm,True,,saurashtra.htm,Saurashtra,writing.csv
saurashtra.htm,True,,saurashtra.htm,Saurashtra,langalphSingle.csv
savosavo.htm,True,,savosavo.htm,Savosavo,language.csv
sawi.htm,True,,sawi.htm,Sawi,language.csv
sawila.htm,True,,sawila.htm,Sawila,language.csv
saxwe.htm,True,,saxwe.htm,Saxwe,language.csv
sayula.htm,True,,sayula.htm,Sayula Popoluca,language.csv
scots.htm,True,,scots.htm,Scots,language.csv
gaelic.htm,True,,gaelic.htm,Scottish Gaelic,language.csv
secoya.htm,True,,secoya.htm,Secoya,language.csv
sedang.htm,True,,sedang.htm,Sedang,language.csv
seediq.htm,True,,seediq.htm,Seediq,language.csv
sekani.htm,True,,sekani.htm,Sekani,language.csv
seki.htm,True,,seki.htm,Seki,language.csv
selaru.htm,True,,selaru.htm,Selaru,language.csv
selkup.htm,True,,selkup.htm,Selkup,language.csv
sena.htm,True,,sena.htm,Sena,language.csv
seneca.htm,True,,seneca.htm,Seneca,language.csv
sengele.htm,True,,sengele.htm,Sengele,language.csv
serbian.htm,True,,serbian.htm,Serbian,language.csv
serer.htm,True,,serer.htm,Serer,language.csv
seri.htm,True,,seri.htm,Seri,language.csv
serrano.htm,True,,serrano.htm,Serrano,language.csv
seto.htm,True,,seto.htm,Seto,language.csv
seselwa.htm,True,,seselwa.htm,Seychelles Creole,language.csv
shabaki.php,True,,shabaki.php,Shabaki,language.csv
shan.htm,True,,shan.htm,Shan,language.csv
shan.htm,True,,shan.htm,Shan,writing.csv
shan.htm,True,,shan.htm,Shan,langalphSingle.csv
shatt.htm,True,,shatt.htm,Shatt,language.csv
shavante.php,True,,shavante.php,Shavante (Xavante),language.csv
shawiya.htm,True,,shawiya.htm,Shawiya,language.csv
shawnee.php,True,,shawnee.php,Shawnee,language.csv
she.htm,True,,she.htm,She,language.csv
sheshashishalhem.htm,True,,sheshashishalhem.htm,she shashishalhem,language.csv
sheko.htm,True,,sheko.htm,Sheko,language.csv
shenwa.htm,True,,shenwa.htm,Shenwa,language.csv
sherpa.htm,True,,sherpa.htm,Sherpa,language.csv
modern_shetlandic_scots.htm,True,,modern_shetlandic_scots.htm,Shetland(ic),language.csv
shilha.htm,True,,shilha.htm,Shilha (Tashelhit),language.csv
shilluk.htm,True,,shilluk.htm,Shilluk,language.csv
shina.htm,True,,shina.htm,Shina,language.csv
shipibo.htm,True,,shipibo.htm,Shipibo,language.csv
shompen.htm,True,,shompen.htm,Shompen,language.csv
shona.php,True,,shona.php,Shona,language.csv
shor.htm,True,,shor.htm,Shor,language.csv
shoshone.htm,True,,shoshone.htm,Shoshone,language.csv
shuar.htm,True,,shuar.htm,Shuar,language.csv
shughni.htm,True,,shughni.htm,Shughni,language.csv
shuswap.htm,True,,shuswap.htm,Shuswap,language.csv
siar.htm,True,,siar.htm,Siar,language.csv
siberiantatar.htm,True,,siberiantatar.htm,Siberian Tatar,language.csv
sicilian.htm,True,,sicilian.htm,Sicilian,language.csv
sidama.htm,True,,sidama.htm,Sidama,language.csv
krio.htm,True,,krio.htm,Sierra Leonean Creole,language.csv
sierraotomi.htm,True,,sierraotomi.htm,Sierra Otomi,language.csv
sierrapopoluca.htm,True,,sierrapopoluca.htm,Sierra Popoluca,language.csv
sikaiana.htm,True,,sikaiana.htm,Sikaiana,language.csv
sikkimese.htm,True,,sikkimese.htm,Sikkimese,language.csv
silesian.php,True,,silesian.php,Silesian,language.csv
silte.htm,True,,silte.htm,Silt'e,language.csv
sindhi.htm,True,,sindhi.htm,Sindhi,language.csv
sindhi.htm,True,,sindhi.htm,Sindhi,langalphSingle.csv
singlish.htm,True,,singlish.htm,Singlish,language.csv
sinhala.htm,True,,sinhala.htm,Sinhala,language.csv
sinhala.htm,True,,sinhala.htm,Sinhala,writing.csv
sinhala.htm,True,,sinhala.htm,Sinhala,langalphSingle.csv
sio.htm,True,,sio.htm,Sio,language.csv
siona.htm,True,,siona.htm,Siona (Colombian),language.csv
ecuadoriansiona.htm,True,,ecuadoriansiona.htm,Siona (Ecuadorian),language.csv
sipakapense.htm,True,,sipakapense.htm,Sipakapense,language.csv
sirenik.htm,True,,sirenik.htm,Sirenik,language.csv
sirmauri.htm,True,,sirmauri.htm,Sirmauri,language.csv
sisaali.htm,True,,sisaali.htm,Sisaali,language.csv
siwi.htm,True,,siwi.htm,Siwi,language.csv
siwu.htm,True,,siwu.htm,Siwu,language.csv
ske.htm,True,,ske.htm,Ske,language.csv
northslavey.htm,True,,northslavey.htm,Slavey (North),language.csv
southslavey.htm,True,,southslavey.htm,Slavey (South),language.csv
slovak.htm,True,,slovak.htm,Slovak,language.csv
slovene.htm,True,,slovene.htm,Slovenian,language.csv
slovio.htm,True,,slovio.htm,Slovio,language.csv
sobei.htm,True,,sobei.htm,Sobei,language.csv
soga.htm,True,,soga.htm,Soga,language.csv
sogdian.htm,True,,sogdian.htm,Sogdian,language.csv
sogdian.htm,True,,sogdian.htm,Sogdian,writing.csv
sokoro.htm,True,,sokoro.htm,Sokoro,language.csv
solresol.htm,True,,solresol.htm,Solresol,language.csv
solresol.htm,True,,solresol.htm,Solresol,writing.csv
somrai.htm,True,,somrai.htm,Somrai,language.csv
sonsorolese.htm,True,,sonsorolese.htm,Sonsorolese,language.csv
somali.htm,True,,somali.htm,Somali,language.csv
songe.htm,True,,songe.htm,Songe,language.csv
soninke.htm,True,,soninke.htm,Soninke,language.csv
sora.htm,True,,sora.htm,Sora,language.csv
sorbian.htm,True,ls,sorbian.htm#ls,Sorbian (Lower),language.csv
sorbian.htm,True,us,sorbian.htm#us,Sorbian (Upper),language.csv
sorsogon-southern.htm,True,,sorsogon-southern.htm,Sorsogon (Southern),language.csv
southpicene.htm,True,,southpicene.htm,South Picene,language.csv
southpicene.htm,True,,southpicene.htm,South Picene,writing.csv
southernoromo.htm,True,,southernoromo.htm,Southern Oromo,language.csv
southernqiang.htm,True,,southernqiang.htm,Southern Qiang,language.csv
southernpaiute.htm,True,,southernpaiute.htm,Southern Paiute,language.csv
sesotho.htm,True,,sesotho.htm,Southern Sotho (Sesotho),language.csv
southerntiwa.htm,True,,southerntiwa.htm,Southern Tiwa,language.csv
soyot.htm,True,,soyot.htm,Soyot,language.csv
spanish.htm,True,,spanish.htm,Spanish,language.csv
squamish.htm,True,,squamish.htm,Squamish,language.csv
sranan.htm,True,,sranan.htm,Sranan,language.csv
stellingwarfs.htm,True,,stellingwarfs.htm,Stellingwarfs,language.csv
stoney.htm,True,,stoney.htm,Stoney,language.csv
suba.htm,True,,suba.htm,Suba,language.csv
sugali.htm,True,,sugali.htm,Sugali,language.csv
sugali.htm,True,,sugali.htm,Sugali,writing.csv
sui.htm,True,,sui.htm,Sui,language.csv
sui.htm,True,,sui.htm,Sui,writing.csv
sukuma.htm,True,,sukuma.htm,Sukuma,language.csv
sumbawa.htm,True,,sumbawa.htm,Sumbawa,language.csv
sumbawa.htm,True,,sumbawa.htm,Satera Jontal,writing.csv
sumerian.htm,True,,sumerian.htm,Sumerian,language.csv
sumerian.htm,True,,sumerian.htm,Sumerian Cuneiform,writing.csv
sumerian.htm,True,,sumerian.htm,Sumerian Cuneiform,langalphSingle.csv
sumi.htm,True,,sumi.htm,Sümi,language.csv
sundanese.php,True,,sundanese.php,Sundanese,language.csv
sundanese.php,True,,sundanese.php,Sundanese,langalphSingle.csv
sunwar.htm,True,,sunwar.htm,Sunwar,language.csv
supyire.htm,True,,supyire.htm,Supyire,language.csv
surigaonon.htm,True,,surigaonon.htm,Surigaonon,language.csv
suriyanimalayalam.htm,True,,suriyanimalayalam.htm,Suriyani Malayalam,language.csv
sursurunga.htm,True,,sursurunga.htm,Sursurunga,language.csv
susu.htm,True,,susu.htm,Susu,language.csv
suwawa.htm,True,,suwawa.htm,Suwawa,language.csv
svan.htm,True,,svan.htm,Svan,language.csv
swabian.htm,True,,swabian.htm,Swabian,language.csv
swahili.htm,True,,swahili.htm,Swahili,language.csv
swati.php,True,,swati.php,Swati/Swazi,language.csv
swedish.htm,True,,swedish.htm,Swedish,language.csv
swissgerman.htm,True,,swissgerman.htm,Swiss German,language.csv
syloti.htm,True,,syloti.htm,Sylheti,language.csv
syloti.htm,True,,syloti.htm,Syloti Nagri,writing.csv
syloti.htm,True,,syloti.htm,Syloti-Nagri,langalphSingle.csv
syriac.htm,True,,syriac.htm,Syriac,language.csv
syriac.htm,True,,syriac.htm,Syriac,writing.csv
syriac.htm,True,,syriac.htm,Syriac_for_7_languages,langalphMap.json
taa.htm,True,,taa.htm,Taa,language.csv
tabassaran.htm,True,,tabassaran.htm,Tabassaran,language.csv
tagabawa.htm,True,,tagabawa.htm,Tagabawà,language.csv
tagalog.htm,True,,tagalog.htm,Tagalog,language.csv
tagbanwa.htm,True,,tagbanwa.htm,Tagbanwa (Central),language.csv
tagbanwa.htm,True,,tagbanwa.htm,Tagbanwa,writing.csv
tagbanwa.htm,True,,tagbanwa.htm,Tagbanwa,langalphSingle.csv
tahitian.htm,True,,tahitian.htm,Tahitian,language.csv
tahltan.htm,True,,tahltan.htm,Tahltan,language.csv
taidam.htm,True,,taidam.htm,Tai Dam,language.csv
taidon.htm,True,,taidon.htm,Tai Dón,language.csv
taihongjin.htm,True,,taihongjin.htm,Tai Hongjin,language.csv
tailaing.htm,True,,tailaing.htm,Tai Laing,language.csv
tailue.htm,True,,tailue.htm,Tai Lue,language.csv
tailue.htm,True,,tailue.htm,New Tai Lue,langalphSingle.csv
tainua.htm,True,,tainua.htm,Tai Nuea,language.csv
tainua.htm,True,,tainua.htm,Dehong Dai,langalphSingle.csv
taiphake.htm,True,,taiphake.htm,Tai Phake,language.csv
taino.htm,True,,taino.htm,Taíno,language.csv
tairoa.htm,True,,tairoa.htm,Tairoa,language.csv
taita.htm,True,,taita.htm,Taita,language.csv
taiya.htm,True,,taiya.htm,Tai Ya,language.csv
taiyo.htm,True,,taiyo.htm,Tai Yo,language.csv
tajik.htm,True,,tajik.htm,Tajik,language.csv
tajio.htm,True,,tajio.htm,Tajio,language.csv
takuu.htm,True,,takuu.htm,Takuu,language.csv
talaud.htm,True,,talaud.htm,Talaud,language.csv
talinga.htm,True,,talinga.htm,Talinga,language.csv
talise.htm,True,,talise.htm,Talise,language.csv
talysh.htm,True,,talysh.htm,Talysh,language.csv
tamahaq.htm,True,,tamahaq.htm,Tamahaq,language.csv
tamambo.htm,True,,tamambo.htm,Tamambo,language.csv
tamang.htm,True,,tamang.htm,Tamang,language.csv
tamasheq.htm,True,,tamasheq.htm,Tamasheq,language.csv
tamazight.htm,True,,tamazight.htm,Tamazight,language.csv
tami.htm,True,,tami.htm,Tami,language.csv
tamil.htm,True,,tamil.htm,Tamil,language.csv
tamil.htm,True,,tamil.htm,Tamil,writing.csv
tamil.htm,True,,tamil.htm,Tamil_for_3_languages,langalphMap.json
tammari.htm,True,,tammari.htm,Tammari,language.csv
tammari.htm,True,,tammari.htm,Tammari,writing.csv
tampuan.htm,True,,tampuan.htm,Tampuan,language.csv
tanacross.htm,True,,tanacross.htm,Tanacross,language.csv
tanchangya.htm,True,,tanchangya.htm,Tanchangya,language.csv
tanga.htm,True,,tanga.htm,Tanga,language.csv
tangale.htm,True,,tangale.htm,Tangale,language.csv
tangkhul.htm,True,,tangkhul.htm,Tangkhul Naga,language.csv
tangsa.htm,True,,tangsa.htm,Tangsa,language.csv
tangsa.htm,True,,tangsa.htm,Tangsa,writing.csv
yami.htm,True,,yami.htm,Tao (Yami),language.csv
taoi.htm,True,,taoi.htm,TaʼOi,language.csv
taos.htm,True,,taos.htm,Taos,language.csv
tarahumara.htm,True,,tarahumara.htm,Tarahumara,language.csv
tarama.htm,True,,tarama.htm,Tarama,language.csv
tariana.htm,True,,tariana.htm,Tariana,language.csv
tartessian.htm,True,,tartessian.htm,Tartessian,language.csv
tat.htm,True,,tat.htm,Tat,language.csv
tatar.htm,True,,tatar.htm,Tatar,language.csv
tausug.htm,True,,tausug.htm,Tausūg,language.csv
tawallammattamajaq.htm,True,,tawallammattamajaq.htm,Tawallammat Tamajaq,language.csv
tawbuid.htm,True,,tawbuid.htm,Tawbuid,language.csv
tayarttamajeq.htm,True,,tayarttamajeq.htm,Tayart Tamajeq,language.csv
tboli.htm,True,,tboli.htm,Tboli,language.csv
tchaman.htm,True,,tchaman.htm,Tchaman,language.csv
teanu.htm,True,,teanu.htm,Teanu,language.csv
tedim.htm,True,,tedim.htm,Tedim,language.csv
tehuelche.htm,True,,tehuelche.htm,Tehuelche,language.csv
teiwa.htm,True,,teiwa.htm,Teiwa,language.csv
tektitek.htm,True,,tektitek.htm,Tektitek,language.csv
teleut.htm,True,,teleut.htm,Teleut,language.csv
telugu.htm,True,,telugu.htm,Telugu,language.csv
telugu.htm,True,,telugu.htm,Telugu,writing.csv
telugu.htm,True,,telugu.htm,Telugu_for_2_languages,langalphMap.json
tem.htm,True,,tem.htm,Tem,language.csv
tembo.htm,True,,tembo.htm,Tembo,language.csv
temne.htm,True,,temne.htm,Temne,language.csv
temoayaotomi.htm,True,,temoayaotomi.htm,Temoaya Otomi,language.csv
tepehuan.htm,True,,tepehuan.htm,Tepehuán (Northern),language.csv
tepehuan-southeastern.htm,True,,tepehuan-southeastern.htm,Tepehuán (Southeastern),language.csv
tepehuan-southwestern.htm,True,,tepehuan-southwestern.htm,Tepehuán (Southwestern),language.csv
terena.htm,True,,terena.htm,Terêna,language.csv
terik.htm,True,,terik.htm,Terik,language.csv
ternate.htm,True,,ternate.htm,Ternate,language.csv
teribe.htm,True,,teribe.htm,Teribe,language.csv
tetela.htm,True,,tetela.htm,Tetela,language.csv
tetum.php,True,,tetum.php,Tetum,language.csv
tewa.htm,True,,tewa.htm,Tewa,language.csv
texistepec.htm,True,,texistepec.htm,Texistepec,language.csv
thadou.htm,True,,thadou.htm,Thadou,language.csv
thai.htm,True,,thai.htm,Thai,language.csv
thai.htm,True,,thai.htm,Thai,writing.csv
thai.htm,True,,thai.htm,Thai_for_13_languages,langalphMap.json
thaisong.htm,True,,thaisong.htm,Thai Song,language.csv
thakali.htm,True,,thakali.htm,Thakali,language.csv
thangmi.htm,True,,thangmi.htm,Thangmi,language.csv
tibetan.htm,True,,tibetan.htm,Tibetan,language.csv
tibetan.htm,True,,tibetan.htm,Tibetan,writing.csv
tibetan.htm,True,,tibetan.htm,Tibetan_using_Phags-pa,langalphMap.json
tibetan.htm,True,,tibetan.htm,Tibetan_using_Soyombo,langalphMap.json
tibetan.htm,True,,tibetan.htm,Tibetan_for_15_languages,langalphMap.json
ticuna.htm,True,,ticuna.htm,Ticuna,language.csv
tidore.htm,True,,tidore.htm,Tidore,language.csv
tigak.htm,True,,tigak.htm,Tigak,language.csv
tigre.htm,True,,tigre.htm,Tigre,language.csv
tigrinya.htm,True,,tigrinya.htm,Tigrinya,language.csv
tii.htm,True,,tii.htm,Tii,language.csv
tiipai.htm,True,,tiipai.htm,Tiipai,language.csv
tikopia.htm,True,,tikopia.htm,Tikopia,language.csv
timbisha.htm,True,,timbisha.htm,Timbisha,language.csv
tindi.htm,True,,tindi.htm,Tindi,language.csv
tirax.htm,True,,tirax.htm,Tirax,language.csv
tiriyo.htm,True,,tiriyo.htm,Tiriyó,language.csv
tiruray.htm,True,,tiruray.htm,Tiruray,language.csv
tiv.htm,True,,tiv.htm,Tiv,language.csv
tiwi.htm,True,,tiwi.htm,Tiwi,language.csv
tlahuitoltepecmixe.htm,True,,tlahuitoltepecmixe.htm,Tlahuitoltepec Mixe,language.csv
tlapanec.htm,True,,tlapanec.htm,Tlapanec,language.csv
tlicho.htm,True,,tlicho.htm,Tłı̨chǫ (Dogrib),language.csv
tlingit.htm,True,,tlingit.htm,Tlingit,language.csv
tobaqom.htm,True,,tobaqom.htm,Toba Qom,language.csv
tobelo.htm,True,,tobelo.htm,Tobelo,language.csv
tobian.htm,True,,tobian.htm,Tobian,language.csv
tocharian.htm,True,,tocharian.htm,Tocharian,language.csv
tocharian.htm,True,,tocharian.htm,Tocharian,writing.csv
tocharian.htm,True,,tocharian.htm,Tocharian,langalphSingle.csv
tocho.htm,True,,tocho.htm,Tocho,language.csv
toda.htm,True,,toda.htm,Toda,language.csv
tofa.htm,True,,tofa.htm,Tofa,language.csv
tojolabal.htm,True,,tojolabal.htm,Tojolabal,language.csv
tokpisin.htm,True,,tokpisin.htm,Tok Pisin,language.csv
tokelauan.htm,True,,tokelauan.htm,Tokelauan,language.csv
tokunoshima.htm,True,,tokunoshima.htm,Tokunoshima,language.csv
tolai.htm,True,,tolai.htm,Tolai,language.csv
tolaki.htm,True,,tolaki.htm,Tolaki,language.csv
tolowa.htm,True,,tolowa.htm,Tolowa,language.csv
tombonuwo.htm,True,,tombonuwo.htm,Tombonuwo,language.csv
tombulu.htm,True,,tombulu.htm,Tombulu,language.csv
tondano.htm,True,,tondano.htm,Tondano,language.csv
tonga.htm,True,,tonga.htm,Tonga,language.csv
tongan.htm,True,,tongan.htm,Tongan,language.csv
tongva.htm,True,,tongva.htm,Tongva,language.csv
tonkawa.htm,True,,tonkawa.htm,Tonkawa,language.csv
tonsawang.htm,True,,tonsawang.htm,Tonsawang,language.csv
tooro.htm,True,,tooro.htm,Tooro,language.csv
toposa.htm,True,,toposa.htm,Toposa,language.csv
toqabaqita.htm,True,,toqabaqita.htm,Toqabaqita,language.csv
torajasadan.htm,True,,torajasadan.htm,Toraja-Sa'dan,language.csv
tsc.htm,True,,tsc.htm,Torres-Strait Creole,language.csv
torwali.htm,True,,torwali.htm,Torwali,language.csv
toto.htm,True,,toto.htm,Toto,language.csv
totontepecmixe.htm,True,,totontepecmixe.htm,Totontepec Mixe,language.csv
touo.htm,True,,touo.htm,Touo,language.csv
transylvaniansaxon.htm,True,,transylvaniansaxon.htm,Transylvanian Saxon,language.csv
tsafiki.htm,True,,tsafiki.htm,Tsafiki,language.csv
tsakhur.htm,True,,tsakhur.htm,Tsakhur,language.csv
tsakonian.htm,True,,tsakonian.htm,Tsakonian,language.csv
tsez.htm,True,,tsez.htm,Tsez,language.csv
tshangla.htm,True,,tshangla.htm,Tshangla,language.csv
tshiluba.php,True,,tshiluba.php,Tshiluba,language.csv
tsimshian.htm,True,,tsimshian.htm,Tsimshian,language.csv
tsonga.php,True,,tsonga.php,Tsonga,language.csv
tsou.htm,True,,tsou.htm,Tsou,language.csv
tsudaqar.htm,True,,tsudaqar.htm,TsudaqarTsuut'ina,language.csv
tswa.htm,True,,tswa.htm,Tswa,language.csv
tswana.php,True,,tswana.php,Tswana,language.csv
tuamotuan.htm,True,,tuamotuan.htm,Tuamotuan,language.csv
tucano.htm,True,,tucano.htm,Tucano,language.csv
tugen.htm,True,,tugen.htm,Tugen,language.csv
tujia.htm,True,,tujia.htm,Tujia,language.csv
tukangbesi.htm,True,,tukangbesi.htm,Tukang Besi,language.csv
tulu.htm,True,,tulu.htm,Tulu,language.csv
tulu.htm,True,,tulu.htm,Tigalari,langalphSingle.csv
tumak.htm,True,,tumak.htm,Tumak,language.csv
tumbuka.htm,True,,tumbuka.htm,Tumbuka,language.csv
tumulungsisaala.htm,True,,tumulungsisaala.htm,Tumulung Sisaala,language.csv
tunica.htm,True,,tunica.htm,Tunica,language.csv
turka.htm,True,,turka.htm,Turka,language.csv
turkana.htm,True,,turkana.htm,Turkana,language.csv
turkish.htm,True,,turkish.htm,Turkish,language.csv
turkmen.htm,True,,turkmen.htm,Turkmen,language.csv
